age,race,sex,income,prediction
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,<=50K,0.0
25,White,Female,>50K,1.0
25,White,Female,>50K,1.0
25,White,Female,>50K,1.0
25,White,Female,>50K,1.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,<=50K,0.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
25,White,Male,>50K,1.0
26,Amer-Indian-Eskimo,Female,<=50K,0.0
26,Amer-Indian-Eskimo,Female,<=50K,0.0
26,Amer-Indian-Eskimo,Female,>50K,1.0
26,Amer-Indian-Eskimo,Male,<=50K,0.0
26,Amer-Indian-Eskimo,Male,<=50K,0.0
26,Asian-Pac-Islander,Female,<=50K,0.0
26,Asian-Pac-Islander,Female,<=50K,0.0
26,Asian-Pac-Islander,Female,>50K,1.0
26,Asian-Pac-Islander,Female,>50K,1.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,<=50K,0.0
26,Asian-Pac-Islander,Male,>50K,1.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,<=50K,0.0
26,Black,Female,>50K,1.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,<=50K,0.0
26,Black,Male,>50K,1.0
26,Black,Male,>50K,1.0
26,Black,Male,>50K,1.0
26,Black,Male,>50K,1.0
26,Other,Female,<=50K,0.0
26,Other,Female,<=50K,0.0
26,Other,Female,<=50K,0.0
26,Other,Female,>50K,1.0
26,Other,Female,>50K,1.0
26,Other,Male,<=50K,0.0
26,Other,Male,<=50K,0.0
26,Other,Male,<=50K,0.0
26,Other,Male,<=50K,0.0
26,Other,Male,>50K,1.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,<=50K,0.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Female,>50K,1.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,<=50K,0.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
26,White,Male,>50K,1.0
27,Amer-Indian-Eskimo,Female,<=50K,0.0
27,Amer-Indian-Eskimo,Female,<=50K,0.0
27,Amer-Indian-Eskimo,Female,<=50K,0.0
27,Amer-Indian-Eskimo,Female,<=50K,0.0
27,Amer-Indian-Eskimo,Female,>50K,1.0
27,Amer-Indian-Eskimo,Female,>50K,1.0
27,Amer-Indian-Eskimo,Female,>50K,1.0
27,Amer-Indian-Eskimo,Male,<=50K,0.0
27,Amer-Indian-Eskimo,Male,<=50K,0.0
27,Amer-Indian-Eskimo,Male,<=50K,0.0
27,Amer-Indian-Eskimo,Male,>50K,1.0
27,Amer-Indian-Eskimo,Male,>50K,1.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Female,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,<=50K,0.0
27,Asian-Pac-Islander,Male,>50K,1.0
27,Asian-Pac-Islander,Male,>50K,1.0
27,Asian-Pac-Islander,Male,>50K,1.0
27,Asian-Pac-Islander,Male,>50K,1.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,<=50K,0.0
27,Black,Female,>50K,1.0
27,Black,Female,>50K,1.0
27,Black,Female,>50K,1.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,<=50K,0.0
27,Black,Male,>50K,1.0
27,Black,Male,>50K,1.0
27,Other,Female,<=50K,0.0
27,Other,Female,<=50K,0.0
27,Other,Female,<=50K,0.0
27,Other,Female,<=50K,0.0
27,Other,Female,<=50K,0.0
27,Other,Female,>50K,1.0
27,Other,Female,>50K,1.0
27,Other,Female,>50K,1.0
27,Other,Male,<=50K,0.0
27,Other,Male,>50K,1.0
27,Other,Male,>50K,1.0
27,Other,Male,>50K,1.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,<=50K,0.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Female,>50K,1.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,<=50K,0.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
27,White,Male,>50K,1.0
28,Amer-Indian-Eskimo,Female,<=50K,0.0
28,Amer-Indian-Eskimo,Female,<=50K,0.0
28,Amer-Indian-Eskimo,Female,<=50K,0.0
28,Amer-Indian-Eskimo,Female,<=50K,0.0
28,Amer-Indian-Eskimo,Female,>50K,1.0
28,Amer-Indian-Eskimo,Female,>50K,1.0
28,Amer-Indian-Eskimo,Male,<=50K,0.0
28,Amer-Indian-Eskimo,Male,<=50K,0.0
28,Amer-Indian-Eskimo,Male,<=50K,0.0
28,Amer-Indian-Eskimo,Male,<=50K,0.0
28,Asian-Pac-Islander,Female,<=50K,0.0
28,Asian-Pac-Islander,Female,<=50K,0.0
28,Asian-Pac-Islander,Female,<=50K,0.0
28,Asian-Pac-Islander,Female,<=50K,0.0
28,Asian-Pac-Islander,Male,<=50K,0.0
28,Asian-Pac-Islander,Male,<=50K,0.0
28,Asian-Pac-Islander,Male,<=50K,0.0
28,Asian-Pac-Islander,Male,<=50K,0.0
28,Asian-Pac-Islander,Male,<=50K,0.0
28,Asian-Pac-Islander,Male,>50K,1.0
28,Asian-Pac-Islander,Male,>50K,1.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,<=50K,0.0
28,Black,Female,>50K,1.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,<=50K,0.0
28,Black,Male,>50K,1.0
28,Other,Female,<=50K,0.0
28,Other,Female,>50K,1.0
28,Other,Female,>50K,1.0
28,Other,Male,<=50K,0.0
28,Other,Male,<=50K,0.0
28,Other,Male,<=50K,0.0
28,Other,Male,<=50K,0.0
28,Other,Male,>50K,1.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
28,White,Female,<=50K,0.0
